fold,component_id,family,config,selected,mae,r2,hit_at_010,n_windows,healthy_windows,healthy_window_false_alarm_rate,healthy_trajectories,healthy_trajectory_false_alarm_rate
1,combustion_chamber,CH-2,CH-2b@z4.0,True,0.029198579094791278,0.8390421052401469,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2b@z5.0,True,0.029221091249769456,0.839039501541667,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2c@z3.0,True,0.029195900401420626,0.8390672951792111,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2c@z4.0,True,0.029198579094791278,0.8390421052401469,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2c@z5.0,True,0.029221091249769456,0.839039501541667,0.8920068027210885,4704,505,0.0,5,0.0
1,nozzle,CH-1,CH-1a,True,0.05611722010008967,-0.2756062648224098,0.8637329931972789,4704,505,0.0,5,0.0
1,nozzle,CH-1,CH-1b,True,0.022796704987838347,0.5881545714339044,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-1,CH-1c,True,0.022796704987838347,0.5881545714339044,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-2,CH-2a@z3.0,True,0.02157289169817653,0.6182293753720325,0.9302131216046803,4786,505,0.0,5,0.0
1,nozzle,CH-2,CH-2a@z4.0,True,0.021583762546354385,0.6181100585361873,0.93022770002089,4787,505,0.0,5,0.0
1,nozzle,CH-2,CH-2a@z5.0,True,0.021718144425060374,0.6112070091317653,0.9303295786399666,4794,505,0.0,5,0.0
1,nozzle,CH-2,CH-2b@z3.0,True,0.022374891022277132,0.610225893804612,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-2,CH-2b@z4.0,True,0.022397249446423892,0.6101636488207974,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-2,CH-2b@z5.0,True,0.022493881942494798,0.60680560935589,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-2,CH-2c@z3.0,True,0.022374891022277132,0.610225893804612,0.9281462585034014,4704,505,0.0,5,0.0
1,nozzle,CH-2,CH-2c@z4.0,True,0.022397249446423892,0.6101636488207974,0.9281462585034014,4704,505,0.0,5,0.0
